Year,Company_name,SEC_code,Industry_type,CSR_commitee,CSR_board_size,Compliance_environmental_laws,EPA_fines,Amount_of_fines,SDG_targets,Issue_green_bonds,Govt_collaboration,Total_carbon_emissions,Direct_carbon_emissions,Indirect_carbon_emissions,Scope3_carbon_emissions,Environmental_scores,Disclosure_scores,Energy_conservation,Water_treatment,Recycling,Biodiversity,Waste_management,Green_innovation,GHG_sales,Net_zero_targets,Disclosure_of_R&D,Climate_change_policy,Renewal_energy,Dow_jones_sustainability_index,FTSE4Good_Index,MSCI_ESG_index,Global_reporting_initiative,Integrated_reporting_framework,Risk_score,Controversy_level,Planning_zero_carbon,ESG_funds
2017,Deere,DE,7,0,0,0,0,0,ESG,0,0,947.95,0,0,0,19.45,45.74,1,1,0,0,0,0,56.76,0,1,0,0,1,0,3,0,0,16.64,2,0,1137
2017,Delek US Holdings,DK,3,1,3,0,0,0,EG,0,0,0,0,0,0,0.33,34.77,0,0,0,0,0,0,649.75,0,0,0,0,1,0,0,0,0,0,0,0,73
2017,Dell Technologies,DELL,12,0,0,1,0,0,ESG,0,1,625.6,61,564.6,446.8,34.07,45.7,1,1,1,0,1,0,4.72,0,0,0,1,1,0,3,1,0,16.22,2,0,583
2017,Delta Air Lines,DAL,18,1,5,1,0,0,ESG,0,1,38045.5,35781.9,263.61,4162.19,51.77,62.99,1,1,0,0,1,0,977.09,1,1,1,0,1,2,3,1,0,26.13,2,0,504
2017,Dick's Sporting Goods,DKS,16,0,0,0,0,0,EG,0,0,341.22,14.8,326.42,0,27.97,41.82,0,0,0,0,0,0,22.64,0,0,0,0,1,0,0,0,0,16.2,2,0,139
2017,Discover Financial Services,DFS,13,0,0,0,0,0,ESG,0,1,0,0,0,0,16.97,37.85,1,1,0,1,1,0,3.63,0,0,0,0,1,2,3,0,0,22.57,2,0,768
2017,Discovery,WBD,10,0,0,0,0,0,ESG,0,0,0,0,0,0,0,31.73,0,0,0,0,0,0,20.94,1,0,0,0,1,2,3,0,0,17.24,1,0,544
2017,DISH Network,DISH,11,0,0,0,0,0,E,0,0,0,0,0,0,15.28,37.16,1,0,1,0,1,0,10.62,0,0,0,0,1,0,3,0,0,21.4,3,0,375
2017,Dollar General ,DG,16,0,0,0,0,0,ESG,0,0,0,0,0,0,0,33.19,0,0,0,0,0,0,60.64,0,0,0,0,1,0,3,0,0,17.11,2,0,618
2017,Dollar Tree,DLTR,16,0,0,0,0,0,ESG,0,0,0,0,0,0,1.24,32.25,1,0,0,0,1,1,50.99,0,0,0,0,1,0,3,0,0,15.08,2,0,587
2017,Dominion Energy,D,4,0,0,1,0,0,ESG,0,1,51958,41649.5,10308.6,29592.3,65.99,62.64,1,1,0,1,1,1,3316.97,1,0,1,0,1,0,3,1,0,25.38,2,0,397
2017,Dover,DOV,7,0,0,1,0,0,EG,0,0,227.36,83.65,143.72,4113.43,20.05,39.01,1,0,0,0,0,0,21.7,0,1,1,0,1,0,3,0,0,25.09,1,0,718
2017,Dow,DOW,3,0,0,0,0,0,ESG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,579
2017,DTE Energy,DTE,4,1,4,0,0,0,ESG,0,0,33572,31857,1715,13631,63.36,64.09,1,1,0,1,1,0,2495.63,1,0,1,0,1,0,3,1,0,25.41,2,0,300
2017,Duke Energy,DUK,4,1,5,0,0,0,ESG,0,1,0,0,0,0,66.45,70.03,1,1,0,0,1,0,3789.42,1,0,1,0,1,2,3,1,0,27.63,2,1,344
2017,DuPont,DD,3,1,4,1,0,0,ESG,0,0,6966.28,4150.03,2816.25,2353.55,49.47,54.42,1,1,0,1,1,0,222.38,1,0,1,0,1,0,3,1,0,28.95,3,0,568
2017,DXC Technology ,DXC,12,0,0,0,0,0,ESG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2017,Eastman Chemical,EMN,3,1,11,1,0,0,ESG,0,0,7500,6100,1400,9874.08,58.62,61.16,1,1,1,1,1,1,799.76,1,0,1,0,1,0,3,1,0,24.36,2,0,345
2017,eBay,EBAY,13,0,0,0,0,0,ESG,0,0,123.44,27.16,96.28,581.17,38.66,52.02,1,1,0,1,1,0,5.35,1,1,0,1,1,0,3,0,0,17.11,2,0,1008
2017,Ecolab,ECL,3,1,5,0,0,0,ESG,0,0,641.18,393.98,247.2,6262.9,72.91,68.31,1,1,0,1,1,0,38.19,1,1,1,0,1,0,3,1,0,24.09,2,0,1183
2017,Edison International,EIX,4,0,0,0,0,0,EG,0,1,3200,1900,1300,16600,34.25,56.25,1,1,0,1,0,1,180.64,0,0,1,1,1,2,3,1,0,27.43,3,0,608
2017,Electronic Arts,EA,1,1,3,0,0,0,EG,0,0,0,0,0,0,0,32.58,0,0,0,0,0,0,25.96,0,0,0,0,1,0,3,0,0,10.36,2,0,1019
2017,Eli Lilly,LLY,6,0,0,0,0,0,ESG,0,1,1473,483,990,259,43.1,59.26,1,1,1,1,1,0,30.08,1,0,1,0,1,0,3,0,0,32.4,2,0,1112
2017,EMCOR Group,EME,9,0,0,0,0,0,EG,0,0,0,0,0,0,0,33.32,0,0,0,0,0,0,34.04,0,0,0,0,1,0,0,0,0,0,0,0,147
2017,Emerson Electric,EMR,7,1,0,1,1,9666,ESG,0,1,627.28,120.62,506.66,0,30.32,49.7,1,0,0,0,1,1,48.29,0,0,0,0,1,0,3,1,0,29.47,2,0,711
2017,Energy Transfer,ET,4,0,0,1,0,0,ESG,0,0,0,0,0,0,0.33,18.61,0,0,0,0,0,0,566.47,0,0,0,0,1,0,0,0,0,0,0,0,21
2017,Entergy,ETR,4,0,0,0,0,0,EG,0,0,36650,33100,3550,942.47,40.95,60.12,1,1,0,1,1,0,3569.12,1,0,1,0,1,0,3,1,0,29.8,2,0,440
2017,Enterprise Products Partners,EPD,3,1,3,0,0,0,EG,0,1,0,0,0,0,16.1,32.41,0,0,0,0,0,0,626.17,0,0,0,0,1,0,0,0,0,0,0,0,41
2017,EOG Resources,EOG,4,0,0,0,0,0,EG,0,0,0,0,3300,0,28.15,53.76,1,1,0,0,1,1,416.08,1,0,1,0,1,0,3,0,0,36.25,1,0,505
2017,Equinix,EQIX,13,0,0,0,0,0,EG,0,0,1770.93,14.77,1756.17,134.24,32.5,50.87,1,1,0,1,1,1,418.53,1,1,1,1,1,0,3,1,0,11.79,1,0,1060
2017,Estee Lauder Companies,EL,6,1,6,0,0,0,ESG,0,0,141.51,36.7,104.81,51.5,47.9,53.74,1,1,1,1,1,0,5.36,0,0,1,1,1,0,3,0,0,25.91,2,1,1002
2017,Eversource Energy,ES,4,0,0,1,0,0,ESG,0,1,1255.97,713.4,542.57,19002.9,56.54,65.81,1,1,0,1,1,1,88.97,1,0,1,0,1,0,3,1,0,19.05,2,0,842
2017,Exelon,EXC,4,1,6,0,0,0,ESG,0,0,16721,10200,6521,105232,66.32,70.88,1,1,0,1,1,1,172.85,0,0,1,0,1,2,3,1,0,24.39,3,0,625
2017,Expeditors Intl. of Washington,EXPD,1,1,3,0,0,0,EG,0,1,42.65,4.33,38.31,0,20.18,41.65,1,0,0,0,1,0,3.51,0,0,0,0,1,0,3,0,0,15.78,2,0,825
2017,Exxon Mobil,XOM,7,1,5,0,0,0,ESG,0,1,125000,117000,8000,0,44.67,62.61,1,1,0,1,1,0,692.79,0,0,1,0,1,0,3,1,0,36.47,3,0,531
2017,Fastenal,FAST,8,0,0,1,0,0,EG,0,0,0,0,0,0,0.91,33.1,1,0,1,0,1,0,49.57,0,0,0,0,1,0,3,0,0,26.4,2,0,803
2017,FedEx,FDX,1,0,0,0,0,0,ESG,0,1,15122.8,14028.7,1094.11,5213.42,63.7,60.63,1,0,1,0,1,1,308.59,1,0,1,0,1,0,3,1,0,20.45,2,0,667
2017,Fidelity National Financial,FNF,13,0,0,0,0,0,EG,0,0,0,0,0,0,0,36.3,0,0,0,0,0,0,12.84,0,0,0,0,1,0,3,0,0,23.94,1,0,428
2017,Fidelity National Information Services,FIS,12,0,0,0,0,0,EG,0,0,0,0,0,0,14.38,35.64,0,0,0,0,0,0,7.17,1,0,0,0,1,0,3,0,0,18.08,1,0,769
2017,Fifth Third Bancorp,FITB,13,0,0,0,0,0,EG,0,0,106.73,12.12,94.62,10.25,23.36,47.77,1,1,0,0,1,1,10.25,0,0,1,1,1,0,3,0,0,18.75,2,0,606
2017,First American Financial,FAF,13,0,0,0,0,0,EG,0,0,5.39,0.49,4.89,0.09,5.98,33.42,0,0,0,0,0,0,0.67,0,0,0,0,1,0,0,0,0,22.75,3,0,165
2017,FirstEnergy,FE,4,0,0,0,0,0,EG,0,0,0,42354.9,0,13.65,46.84,53.48,1,1,0,1,1,1,1808.22,1,0,1,0,1,0,3,0,0,29.37,3,0,304
2017,Fiserv,FISV,12,0,0,0,0,0,EG,0,0,0,0,0,0,0,31.73,0,0,0,0,0,0,6.26,0,0,0,0,1,0,3,0,0,18.34,2,0,732
2017,Fluor,FLR,9,0,0,0,0,0,ESG,0,1,57.3,7,50.3,30,46.18,55.67,1,1,0,1,1,1,5.01,1,0,0,0,0,2,0,1,0,0,0,0,63
2017,Foot Locker,FL,2,0,0,0,0,0,ESG,0,0,0,0,0,0,0.33,32.18,0,0,0,0,0,0,12.46,0,0,0,0,1,0,0,0,0,14.39,2,0,116
2017,Ford Motor,F,19,1,9,1,0,0,ESG,0,1,4873.57,1391.13,3482.44,2111808,64.42,68.76,1,1,1,1,1,1,33.95,1,1,1,0,1,0,3,1,1,29.95,3,0,604
2017,Fortnue Brands Home & Security,FBHS,16,1,4,0,0,0,ESG,0,0,258.26,50.41,207.85,0,27.51,50.66,1,1,0,0,1,0,44.76,0,0,0,0,1,0,3,0,0,25.64,0,0,747
2017,Fox,FOXF,16,0,0,0,0,0,EG,0,0,0,0,0,0,0,29.99,0,0,0,0,0,0,42.16,0,0,0,0,1,0,0,0,0,0,0,0,89
2017,Franklin Resources,BEN,13,0,0,0,0,0,ESG,0,0,0,0,0,0,2.08,33.66,1,1,0,0,1,0,4.57,1,0,0,0,1,0,3,0,0,18.18,2,0,587
2017,FreeportMcMoRan,FCX,3,1,3,0,0,0,ESG,0,0,8100,4500,3600,486.32,63.85,68.77,0,1,0,1,1,0,466.81,1,1,1,1,1,0,3,1,0,31.94,4,0,384
2017,Gap,GPS,2,1,3,0,0,0,ESG,0,1,445.88,23.81,422.07,5015.18,37.3,56.61,1,1,1,0,1,0,17.38,1,1,1,0,0,0,0,1,0,15.18,3,0,194
2017,General Dynamics,GD,18,0,0,1,0,0,EG,0,1,762.63,0,0,0,1.24,36.42,1,0,0,0,1,0,21.3,0,0,1,0,1,0,3,0,0,34.88,3,0,211
2017,General Electric,GE,7,1,7,0,0,0,ESG,0,1,3780,1670,2110,0,39.5,57.57,1,1,0,1,1,0,42.77,1,1,1,0,1,0,3,1,0,40.81,3,0,516
2017,General Mills,GIS,5,1,4,0,0,0,ESG,0,1,971,295,676,13910,52.85,64.64,1,1,1,1,1,1,59.36,1,1,1,0,1,2,3,1,0,21.51,2,0,1001
2017,General Motors,GM,19,1,3,1,0,0,ESG,0,1,6426.45,1853.66,4572.79,286310,76.17,78.36,1,1,0,1,1,1,38.34,1,1,1,1,1,0,3,1,0,30.89,4,0,605
2017,Genuine Parts,GPC,8,0,0,0,0,0,ESG,0,1,0,0,0,0,25.25,41.34,1,1,0,0,1,0,19.04,0,0,0,0,1,0,3,0,0,12.64,2,0,623
2017,Genworth Financial,GNW,13,0,0,0,0,0,ESG,0,1,0,0,0,0,0.33,34.61,0,0,0,0,0,0,0.94,0,0,0,0,1,0,0,0,0,0,0,0,121
2017,Gilead Sciences,GILD,6,1,3,0,0,0,ESG,0,1,92.55,46.33,46.22,33.06,44.58,61.22,1,1,0,1,1,1,4.53,0,1,1,0,1,0,3,1,0,22.08,2,0,1143
2017,Global Payments,GPN,13,0,0,0,0,0,EG,0,0,0,0,0,0,0,32.41,0,0,0,0,0,0,4.9,1,0,0,0,1,0,3,0,0,19.18,2,0,636
2017,Goldman Sachs Group,GS,13,1,3,0,0,0,ESG,1,1,198.14,11.15,186.99,120,40.68,48.82,1,1,0,0,1,1,2.83,1,0,1,1,1,2,3,0,0,26.16,3,0,708
2017,Goodyear Tire & Rubber,GT,7,1,4,0,0,0,ESG,0,1,2715.37,1176.71,1538.66,0,42.31,49.27,1,1,0,1,1,0,166.96,1,1,0,0,1,0,0,1,0,0,0,0,90
2017,Graphic Packaging Holding,GPK,7,0,0,0,0,0,EG,0,0,1337.3,879.43,457.87,0,43.01,53.42,1,1,1,1,1,0,362.66,0,1,1,0,1,0,0,1,0,16.43,0,0,163
2017,Group 1 Automotive,GPI,19,0,0,0,0,0,EG,0,0,0,0,0,0,0,32.77,0,0,0,0,0,0,8.45,0,0,0,0,1,0,0,0,0,0,0,0,127
2017,Halliburton,HAL,4,1,6,0,1,46500,ESG,0,0,2098.52,1837.74,260.78,84.14,40.89,60.81,1,1,0,1,1,1,288.91,0,1,0,0,1,2,3,1,0,23.8,2,0,603
2017,Hanesbrands,HBI,2,0,0,1,0,0,ESG,0,0,308.39,90.72,217.67,989.71,52.52,53.44,1,1,0,0,1,1,36.21,0,1,0,1,1,0,0,0,0,14.51,2,0,136
2017,Hartford Financial Services Group,HIG,13,1,5,0,0,0,ESG,0,0,35.97,14.77,21.21,42.72,37.09,56.03,1,0,0,0,1,0,1.19,1,0,1,0,1,2,3,1,0,16.17,1,0,752
2017,Hasbro,HAS,20,1,5,0,0,0,ESG,0,0,14.54,6.59,7.96,45.69,58.26,60.45,1,1,1,0,1,1,2.35,0,0,1,0,1,0,3,1,0,9.36,2,0,805
2017,HCA Healthcare,HCA,6,0,0,0,0,0,EG,0,0,0,0,0,0,0,32.9,0,0,0,0,0,0,34.1,0,0,0,0,1,0,0,0,0,28.24,2,0,0
2017,Henry Schein,HSIC,6,0,0,0,0,0,ESG,0,0,0,0,0,0,15.95,42.13,1,0,1,0,1,1,2.54,0,0,1,0,1,0,3,0,0,13.48,2,0,690
2017,Hershey,HSY,5,0,0,0,0,0,ESG,0,1,342.56,119.83,222.73,0,58.62,60.58,1,1,1,0,1,1,45.66,0,1,1,0,1,0,3,1,0,27.21,3,0,705
2017,Hewlett Packard Enterprise,HPE,12,1,3,1,0,0,ESG,0,1,468.42,77.3,391.12,12243.1,58.71,68.02,1,1,1,1,1,1,13.1,1,1,1,1,1,2,3,1,0,11.94,2,0,842
2017,Home Depot,HD,16,0,0,1,0,0,ESG,0,0,2344.62,438,1906.28,2293.06,20.6,46.84,1,1,1,0,1,0,17.24,0,0,0,1,1,0,3,1,0,12.54,2,0,1272
2017,Honeywell International,HON,16,1,5,0,0,0,ESG,0,1,2583.88,1355.42,1228.46,0,22.05,45.05,1,1,0,1,0,1,67.75,1,0,1,0,1,0,3,0,0,29.31,3,0,382
2017,HP,HPG,12,1,5,1,0,0,ESG,1,1,331.3,66.2,265.1,40770,61.49,68.82,1,1,1,1,1,1,5.09,1,1,1,1,0,2,3,1,0,10.77,2,0,897
2017,Humana,HUM,6,0,0,0,0,0,ESG,0,1,112.46,16.43,96.04,124.69,46.87,56.49,1,0,1,0,1,0,1.31,0,0,1,1,1,0,3,1,0,22.37,2,0,945
2017,Huntington Ingalls Industries,HII,7,0,0,1,0,0,EG,0,0,0,0,0,0,14.86,41.04,1,0,0,0,1,0,54.37,0,0,0,0,1,0,3,0,0,35.45,2,0,243
2017,Huntsman,HUN,3,1,4,0,0,0,ESG,0,0,2578.43,1776.88,801.55,0,42.01,52.46,1,1,0,0,1,0,232.99,0,0,0,0,1,0,0,1,0,29.33,1,0,83
2017,IBM,IBM,12,1,5,1,1,0,ESG,0,1,1496.52,124.9,1371.62,1263,68.02,68.11,1,1,1,1,1,1,21.19,1,0,1,1,0,0,3,1,0,14.77,2,0,910
2017,Icahn Enterprises,IEP,13,0,0,1,0,0,EG,0,0,0,0,0,0,0,16.32,0,0,0,0,0,0,26.38,0,0,0,0,1,0,0,0,0,0,0,0,4
2017,Illinois Tool Works,ITW,7,0,0,0,0,0,ESG,0,0,658.95,111.89,547.05,24,43.19,54.49,1,1,1,0,1,0,36.82,0,0,0,0,1,0,3,0,0,19.6,2,0,872
2017,Ingredion,INGR,5,1,3,0,0,0,EG,0,0,0,0,0,0,23.98,46.7,0,1,0,1,1,0,596.76,0,0,0,0,1,0,0,1,0,28.55,2,0,140
2017,Insight Enterprises,NSIT,1,0,0,0,0,0,ESG,0,0,0,0,0,0,0,32.56,0,0,0,0,0,0,7.72,0,0,0,0,1,0,0,0,0,0,0,0,100
2017,Intel,INTC,12,1,3,0,0,0,ESG,0,1,4105,1490,2615,12320,63.91,72.32,1,1,1,1,1,1,89.51,0,0,1,1,1,2,3,1,2,17.26,3,1,1128
2017,Intercontinental Exchange,ICE,12,1,4,0,0,0,ESG,0,1,0,0,0,0,1.24,37.61,1,0,0,0,1,1,10.05,0,0,0,0,1,2,3,0,0,16.34,2,0,838
2017,International Paper,IP,7,1,6,0,0,0,ESG,0,0,13660,9810,3850,0,34.34,55.19,1,1,1,1,1,0,701.42,0,0,1,0,1,0,3,1,0,23.82,3,0,733
2017,Interpublic Group,IPG,1,1,7,1,0,0,ESG,0,0,34.33,4.79,29.55,59.84,24.49,46.73,1,1,0,0,1,1,5.92,0,0,0,0,1,0,3,1,0,15.15,1,0,867
2017,Intuit,INTU,12,0,0,0,0,0,EG,0,0,12.86,3.18,9.68,28.35,20.72,43.39,1,1,0,0,1,1,0.48,0,1,1,1,1,0,3,0,0,16.2,2,0,1185
2017,IQVIA Holdings,IQV,6,0,0,0,0,0,ESG,0,0,0,0,0,0,15.61,38.18,1,0,0,0,1,1,6.02,0,1,0,0,1,0,3,0,0,19.24,2,0,846
2017,J.B. Hunt Transport Services,JBHT,18,0,0,0,0,0,ES,0,0,0,0,0,0,0.82,33.97,0,0,0,0,1,0,187.12,0,0,0,0,1,0,3,0,0,14.32,1,0,560
2017,J.M. Smucker,SJM,5,0,0,0,0,0,ESG,0,0,320.64,121.46,199.18,0,23.01,43.5,1,1,1,0,1,1,50.08,0,1,0,0,1,0,3,1,0,30.92,2,0,806
2017,Jabil,JBL,1,0,0,0,0,0,ESG,0,0,0,38.69,0,27.35,44.22,52.12,1,1,1,0,1,0,83.16,0,0,0,0,1,0,0,1,0,10.89,1,0,143
2017,Jacobs (Jacobs Engineering Group),J,9,0,0,0,0,0,ESG,0,1,0,0,0,0,16.79,40.54,1,1,0,0,1,1,24.92,1,1,1,0,1,0,0,0,0,0,0,0,4
2017,Jefferies Financial Group,JEF,13,0,0,1,0,0,ESG,0,0,0,0,0,0,0,31.58,0,0,0,0,0,0,2.09,0,0,1,0,1,0,0,0,0,24.14,2,0,173
2017,Johnson & Johnson,JNJ,6,1,4,1,0,0,ESG,0,0,1160.32,474.5,685.82,17988.8,76.44,66.4,1,1,1,1,1,1,13.25,1,1,1,1,1,0,3,1,0,25.08,4,0,1019
2017,Jones Lang LaSalle (JLL),JLL,1,0,0,0,0,0,ESG,0,0,28.63,19.26,9.37,38.87,29.69,49.25,1,1,0,0,1,1,2.93,1,1,1,0,1,2,0,1,0,7.47,1,0,261
2017,JPMorgan Chase,JPM,13,1,3,0,0,0,ESG,1,1,848.93,78.23,770.7,187.02,35.06,54.9,1,1,0,1,1,1,4.82,1,0,1,1,1,2,3,1,0,29.02,3,0,1050
2017,KBR,KBR,9,1,5,1,0,0,EG,0,1,0,0,0,0,1.57,41.84,1,0,0,0,1,0,6.95,1,0,0,0,1,0,0,1,0,23.42,4,0,52
2017,Kellogg,K,5,1,6,0,0,0,ESG,0,0,1088,442,646,0,39.2,57.91,1,1,1,1,1,0,88.39,0,0,1,1,1,0,3,1,0,26.84,2,0,879
2017,Keurig Dr Pepper,KDP,5,0,0,0,0,0,ESG,0,0,0,0,0,0,30.66,50.32,1,1,1,0,1,1,44.95,0,1,1,0,1,0,3,0,0,21.19,2,0,681
2017,KeyCorp,KEY,13,1,5,0,0,0,ESG,0,0,60.94,13.67,47.27,52.85,30.96,48.74,1,0,0,0,1,1,7.34,0,1,0,1,1,0,3,1,0,23.15,1,0,798
2017,KimberlyClark,KMB,5,1,5,0,0,0,ESG,0,0,4530,2090,2440,12935,66.75,68.93,1,1,1,1,1,1,212.26,0,1,1,0,1,2,3,1,0,22.05,2,0,886
2017,Kinder Morgan ,KMI,9,1,3,0,0,0,ESG,0,0,0,0,0,0,16.55,52.08,1,1,0,1,0,1,1283.27,0,0,1,0,1,0,3,1,0,18.55,2,0,598
2017,KKR,KKR,13,0,0,0,0,0,ESG,0,0,0,0,0,0,2.08,21.29,1,1,0,0,1,0,0.36,0,0,1,0,1,0,3,0,0,0,2,0,434
2017,KLA,KLAC,12,0,0,1,0,0,ESG,0,0,0,0,0,0,16.46,40.06,1,1,1,0,1,0,36.97,0,0,0,0,1,0,3,0,0,16.91,0,0,746
2017,Kohl's,KSS,2,0,0,0,0,0,ESG,0,0,567.72,38.55,529.17,462.04,26.94,45.16,1,1,0,0,1,1,24.4,0,0,1,1,1,0,0,0,0,12.63,2,0,188
2017,Kraft Heinz,KHC,5,0,0,0,0,0,ESG,0,0,0,0,0,0,17.12,42.44,1,1,1,0,1,0,73.46,0,0,1,0,1,0,3,0,0,35.3,3,0,570
2017,Kroger,KR,5,1,5,1,0,0,ESG,0,1,7251.43,2754.33,4497.09,1751.41,21.38,43.54,1,1,1,0,1,0,47.73,0,0,1,0,1,2,3,1,0,21.39,3,0,778
2017,L3Harris Technologies,LHX,12,1,4,0,0,0,EG,0,0,0,0,0,0,16.46,40.79,1,1,0,0,1,1,21.19,0,0,0,0,1,0,3,0,0,29.66,2,0,332
2017,Laboratory Corp. of America,LH,6,0,0,0,0,0,EG,0,1,0,0,0,0,14.38,39.15,0,0,0,0,0,0,32.54,0,1,0,0,0,0,3,0,0,19.04,2,0,871
2017,Lam Research,LRCX,9,0,0,0,0,0,ESG,0,0,103.69,26.6,77.09,45.2,45.39,56.53,1,1,1,0,1,0,13.29,1,0,1,0,1,0,3,1,0,13.66,1,0,1015
2017,Lear,LEA,7,0,0,0,0,0,ESG,0,1,542.52,132.65,409.86,0,42.28,54.14,1,1,0,0,1,0,23.17,1,0,0,0,1,0,3,0,0,12.51,2,0,474
2017,Leidos Holdings,LDOS,9,1,5,0,0,0,EG,0,1,70.97,2.53,68.44,86.12,34.22,49.1,1,1,0,0,0,0,4.79,0,0,0,0,1,0,3,1,0,11.5,1,0,292
2017,Lennar ,LEN,9,0,0,1,0,0,EG,0,0,0,0,0,0,0.33,32.69,0,0,0,0,0,0,2.58,0,0,0,0,1,2,3,0,1,23.06,2,0,518
2017,Liberty Media,FWONK,10,0,0,0,0,0,EG,0,0,0,0,0,0,1.75,28.43,1,1,0,0,1,0,1.92,1,0,0,0,1,0,3,0,0,0,0,0,285
2017,Lincoln National,LNC,15,0,0,0,0,0,ESG,0,0,14.01,2.91,11.1,32.65,23.14,46.27,1,0,0,0,1,0,0.43,0,0,1,0,1,2,3,0,0,16.91,2,0,648
2017,Lithia Motors,LAD,19,0,0,0,0,0,EG,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,3.5,0,0,0,0,1,0,0,0,0,12.53,2,0,118
2017,LKQ,LKQ,17,0,0,0,0,0,EG,0,0,0,0,0,0,0.33,32.05,0,0,0,0,0,0,29.79,1,0,0,0,1,0,3,0,0,12.87,2,0,812
2017,Lockheed Martin,LMT,12,1,4,0,0,0,ESG,0,0,1037.2,291.52,745.68,30605,42.16,60.73,1,1,0,1,1,1,14.97,0,0,1,1,1,0,3,1,0,28.36,3,0,218
2017,Loews,L,16,0,0,0,0,0,ESG,0,0,0,0,0,0,0.33,32.69,0,0,0,0,0,0,7.06,0,0,0,0,1,0,3,0,0,16.48,2,0,450
2017,Lowe's,LOW,16,0,0,0,0,0,ESG,0,1,2408,354,2054,0,32.38,51.3,1,1,0,1,1,0,20.23,0,0,0,0,1,0,3,1,0,11.49,3,0,1148
2017,LPL Financial Holdings,LPLA,13,0,0,0,0,0,EG,0,0,0,0,0,0,0,32.55,0,0,0,0,0,0,1.08,0,0,0,0,0,0,3,0,0,23.09,2,0,288
2017,Lumen Technologies,LUMN,12,0,0,1,0,0,ESG,0,0,1612.44,236,1376,0,36,50.26,1,0,0,0,1,1,114.52,0,1,1,0,1,2,3,0,0,24.01,2,0,580
2017,M&T Bank,MTB,13,0,0,0,0,0,EG,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,7.1,0,0,0,0,1,0,3,0,0,26.16,1,0,546
2017,Macy's,M,2,0,0,0,0,0,EG,0,0,807.42,96.88,710.55,0,22.41,46.57,1,1,1,0,1,1,22.12,0,0,0,0,1,0,0,0,0,16.81,2,0,184
2017,Magellan Health,MGLN,6,0,0,0,0,0,E,0,0,0,0,0,0,14.38,37.67,0,0,0,0,0,0,5.94,0,0,0,0,1,0,0,0,0,0,0,0,17
2017,ManpowerGroup,MAN,1,0,0,0,0,0,ES,0,0,28.88,14.82,14.06,0,30.05,51.05,1,1,0,0,1,1,1.7,0,1,0,0,1,2,0,0,0,9.95,2,0,229
2017,Marathon Petroleum,MPC,18,0,0,0,0,0,EG,0,1,44300,36700,7600,0,46.81,58,1,1,0,1,1,0,584.88,0,0,1,0,1,0,3,0,0,28.7,3,0,0
2017,Markel,MKL,15,0,0,0,0,0,ESG,0,0,0,0,0,0,0.33,31.69,0,0,0,0,0,0,4.25,0,0,0,0,1,0,3,0,0,29.52,2,0,397
2017,Marriott International,MAR,1,0,0,0,0,0,ESG,0,1,6417.8,1538.81,4878.99,4995.53,57.02,62.16,1,1,1,1,1,1,306.71,0,1,1,1,1,0,3,1,0,21.89,3,0,586
2017,Marsh & McLennan,MMC,15,1,4,0,0,0,ESG,0,1,0,0,88.38,72.79,18.45,40.23,1,0,0,0,1,1,6.6,1,0,0,0,1,2,3,1,0,19.45,2,0,1049
2017,Masco,MAS,7,0,0,0,0,0,ESG,0,0,321,0,0,0,10.21,41.95,0,1,0,0,1,0,27.72,0,0,0,0,1,0,3,1,0,25.93,1,0,808
2017,MasTec,MTZ,9,0,0,1,0,0,ESG,0,0,0,0,0,0,0.33,32.9,0,0,0,0,0,0,76.7,0,0,0,0,1,0,0,0,0,35.7,1,0,160
2017,Mastercard,MA,13,0,0,0,0,0,ESG,0,1,84.76,6.27,78.49,490.29,38.09,56.16,1,1,0,0,1,1,3.38,1,1,0,0,1,0,3,1,0,16.98,4,0,1310
2017,McCormick,MKC,7,0,0,1,0,0,EG,0,0,117,27.95,89.05,0,56.96,57.52,1,1,1,0,1,1,22.36,0,1,1,0,1,0,3,1,0,26.53,2,0,792
2017,McDonald's,MCD,5,1,4,0,0,0,ESG,0,0,951.8,176.06,775.74,43380.8,33.68,45.15,1,1,1,1,1,0,39.17,1,1,1,0,1,0,3,0,0,24.79,3,0,850
2017,McKesson,MCK,17,0,0,1,0,0,ESG,0,1,287.18,91.24,195.95,27.51,33.28,53.42,1,1,0,0,1,1,1.36,1,0,1,0,1,0,3,1,0,15.17,3,0,649
2017,MDU Resources Group,MDU,9,0,0,1,0,0,ES,0,0,0,0,0,0,3.59,35.95,1,1,0,1,1,0,3276.09,0,0,0,0,1,0,0,0,0,0,0,0,85
2017,Merck,MRK,6,1,6,0,0,0,ESG,0,1,1252.4,801.6,450.8,6856,66.26,71.38,1,1,1,0,1,1,27.81,1,0,1,1,1,2,3,1,0,21.84,3,0,1232
2017,Meta Platforms,META,12,0,0,0,0,0,ESG,0,0,564,20,544,480,20.3,42.37,1,1,0,0,0,1,31.31,1,1,0,1,1,0,3,0,0,32.54,4,0,948
